MODULE,LABEL,ADDRESS,ACCESS,UNITS,COMMENT
XDTP_TRANS_RATIO,KE_SS_PERF_GEAR_CHANGE_TIMER_FC7,0001E05A,c,Seconds,Fail case 7 gear change timer calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_GEAR_CHANGE_TIMER_FC8,0001E05C,c,Seconds,Fail case 8 gear change timer calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_ENABLE_FC4,0001E05E,c,T/F,Bit select enble calibration for fail case four
XDTP_TRANS_RATIO,KE_SS_PERF_ENABLE_FC8,0001E05F,c,T/F,Bit select enable calibrationfor fail case eight
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_FC1,0001E060,c,Factor,Fail case 1 Modeled Speed Ratio calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_FC2,0001E061,c,Factor,Fail case 2 Modeled Speed Ratio calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_FC3,0001E062,c,Factor,Fail case 3 Modeled Speed Ratio calibration
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_FC4,0001E063,c,Factor,Fail case 4 Modeled Speed Ratio calibration for Shift Solenoid Perfromance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_FC5,0001E064,c,Factor,Fail case 5 Modeled Speed Ratio calibration for Shift Solenoid Perfromance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_FC6,0001E065,c,Factor,Fail case 6 Modeled Speed Ratio calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_FC7,0001E066,c,Factor,Fail case 7 Modeled Speed Ratio calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_FC8,0001E067,c,Factor,Fail case 8 Modeled Speed Ratio calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_PC1,0001E068,c,Factor,Pass case 1 Modeled Speed ratio calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_PC2,0001E069,c,Factor,Pass case 2 Modeled Speed Ratio calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_PC3,0001E06A,c,Factor,Pass case 3 Model Speed Ratio calibration
XDTP_TRANS_RATIO,KE_SS_PERF_MODELSR_PC4,0001E06B,c,Factor,Pass case 4 Model Speed Ratio calibration
XDTP_TRANS_RATIO,KE_SS_PERF_OUTSPD_FC5,0001E06C,c,RPM,Fail case 5 output speed calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_PASS_TIME_PC1,0001E06E,c,Seconds,Pass case 1 time calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_PASS_TIME_PC2,0001E070,c,Seconds,Pass case 2 time calibration for Shift Solenoid Performnace Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_PASS_TIME_PC3,0001E072,c,Seconds,Pass case 3 timer calibration for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_PASS_TIME_PC4,0001E074,c,Seconds,Pass case 4 timer for Shift Solenoid Performance diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC1_HIGH,0001E076,c,Ratio,High ratio limit for fail case 1 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC1_LOW,0001E078,c,Ratio,Lower ratio limt for fail case 1 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC2_HIGH,0001E07A,c,Ratio,Higher ratio limit for fail case 2 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC2_LOW,0001E07C,c,Ratio,Lower ratio limit for fail case 2 in Shift Solenoid Performnace Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC3_HIGH,0001E07E,c,Ratio,Higher ratio limit for fail case 3 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC3_LOW,0001E080,c,Ratio,Lower ratio limit for fail case 3 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC4_HIGH,0001E082,c,Ratio,High ratio limit for fail case 4 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC4_LOW,0001E084,c,Ratio,Low ratio limit for fail case 4 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC5_HIGH,0001E086,c,Ratio,High ratio limit for fail case 5 in Shift Solenoid Performnace Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC5_LOW,0001E088,c,Ratio,Lower ratio limit for fail case 5 in Shift Solenoid Performance
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC6_HIGH,0001E08A,c,Ratio,High ratio limit for fail case 6 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC6_LOW,0001E08C,c,Ratio,Lower ratio limit for fail case 6 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC7_HIGH,0001E08E,c,Ratio,High ratio limit for fail case 7 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC7_LOW,0001E090,c,Ratio,Lower ratio limit for fail case 7 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC8_HIGH,0001E092,c,Ratio,High ratio limit for fail case 8 in Shift Solenoid Performance
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_FC8_LOW,0001E094,c,Ratio,Lower ratio limit for fail case 8 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_PC1_HIGH,0001E096,c,Ratio,High ratio limit for fail case 1 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_PC1_LOW,0001E098,c,Ratio,Low ratio calibration limit for pass case 1 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_PC2_HIGH,0001E09A,c,Ratio,High ratio calibration limit for pass case 2 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_PC2_LOW,0001E09C,c,Ratio,Low ratio calibration limit for pass case 2 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_PC3_HIGH,0001E09E,c,Ratio,High ratio calibration for pass case 3 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_PC3_LOW,0001E0A0,c,Ratio,Low ratio calibration limit for pass case 3 in Shift Soleoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_PC4_HIGH,0001E0A2,c,Ratio,High ratio calibration limit for fail case 4 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_RATIO_PC4_LOW,0001E0A4,c,Ratio,Low ratio calibration limit for pass case 4 in Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_SLIP_FC5_HIGH,0001E0A6,c,RPM,High slip limit for fail case 5 in Shift Solenoid Performance Diagnostic test
XDTP_TRANS_RATIO,KE_SS_PERF_SLIP_FC5_LOW,0001E0A8,c,RPM,Low slip limit for fail case 5 in Shift Solenoid Performance Diagnostic test
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_FC1,0001E0AA,c,Percent,Fail case 1 Throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_FC2,0001E0AC,c,Percent,Fail case 2 Throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_FC3,0001E0AE,c,Percent,Fail case 3 Throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_FC4,0001E0B0,c,Percent,Fail case 4 Throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_FC5,0001E0B2,c,Percent,Fail case 5 Throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_FC6,0001E0B4,c,Percent,Fail case 6 Throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_FC7,0001E0B6,c,Percent,Fail case 7 throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_FC8,0001E0B8,c,Percent,Fail Case 8 throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_PC1,0001E0BA,c,Percent,Pass case 1 throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_PC2,0001E0BC,c,Percent,Pass case 2 throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_PC3,0001E0BE,c,Percent,Pass case 3 throttle position threshold for Shift Solenoid Performance Diagnostic
XDTP_TRANS_RATIO,KE_SS_PERF_THROT_PC4,0001E0C0,c,Percent,Pass case 4 throttle position threshold for Shift Solenoid Performance Diagnostic
XDTS_BRAKE,KE_BRAKE_STUCK_ON_RECOVER_TIME,0001E0C2,c,Seconds,$00004503
XDTS_BRAKE,KE_BRAKE_STUCK_OFF_RECOVER_TIME,0001E0C4,c,Seconds,$00004504
XDTS_BRAKE,KE_BRAKE_ON_OUT_SPD_LOW_THRESH,0001E0C6,c,MPH,Starting speed for detecting an acceleration cycle for brakeswitch stuck on diagnostic.
XDTS_BRAKE,KE_BRAKE_OFF_OUT_SPD_LOW_THRESH,0001E0C8,c,MPH,Starting speed for detecting an acceleration cycle for brake switch stuck off diagnostic.
XDTS_BRAKE,KE_BRAKE_ON_OUT_SPD_HIGH_THRESH,0001E0CA,c,MPH,Ending speed for detecting an acceleration cycle for brake switch stuck on diagnostic.
XDTS_BRAKE,KE_BRAKE_OFF_OUT_SPD_HIGH_THRESH,0001E0CC,c,MPH,Ending speed for detecting an acceleration cycle for brake switch stuck off diagnostic.
XDTS_BRAKE,KE_ON_HIGH_TIME_LIMIT,0001E0CE,c,Seconds,Amount of time vehicle speed must be above the high thresholdduring the accel cycle in thebrake stuck on test.
XDTS_BRAKE,KE_ON_MED_TIME_LIMIT,0001E0D0,c,Seconds,Amount of time vehicle speed must be in-between the high and low threshold during the brakestuck on test accelerationcycle.
XDTS_BRAKE,KE_OFF_HIGH_TIME_LIMIT,0001E0D2,c,Seconds,$00004505
XDTS_BRAKE,KE_OFF_MED_TIME_LIMIT,0001E0D4,c,Seconds,Amount of time vehicle speed must be in-between the low andhigh threshold during a decel cycle in the brake stuck off test.
XDTS_BRAKE,KE_BRAKE_ON_WITH_ACCEL_LIMIT,0001E0D6,c,Counts,Number of acceleration events with the brake depressed above which the brake switch stuck on malfunction will be set.
XDTS_BRAKE,KE_BRAKE_OFF_WITH_DECEL_LIMIT,0001E0D7,c,Counts,Number of deceleration events with the brake not depressed above which the brake switch stuck off malfunction will be set.
XDTS_BRAKE,KE_BRAKE_OFF_PASS_COUNT,0001E0D8,c,Counts,Number of valid pass cycles before a pass condition is accepted for the brake switch stuck off test.
XDTS_BRAKE,KE_BRAKE_ON_PASS_COUNT,0001E0D9,c,Counts,Number of valid pass cycles before a pass condition is accepted for the brake switch stuck on test.
XDTS_BRAKE,KE_BRAKE_ON_FAIL_TIME_LIMIT,0001E0DA,c,Seconds,Amount of time that the brake switch stuck on test must fail before the accelerationcycle counter is reset.
XDTS_INPT_SPD_SENSOR,KE_IN_SPD_DIAG_OUT_SPD_THRESH,0001E0DE,c,MPH,Vehicle speed threshold above which input speed diagnostic is enabled.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_LOW_THRESH,0001E0E0,c,RPM,Input speed threshold below which a diagnostic fault is enabled.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_LOW_TIME,0001E0E2,c,Seconds.,Amount of time input speed must be below the threshold in order to set malfunction.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_HIGH_THRESH,0001E0E4,c,RPM,Input speed threshold above which a diagnostic fault is cleared.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_HIGH_TIME,0001E0E6,c,Seconds.,Amount of time input speed must be above the threshold in order to clear malfunction.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_DELTA_TIME_FAIL,0001E0E8,c,Seconds.,Amount of time there must be a drop in the input speed for a failure to be reported.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_PERF_TIME_PASS,0001E0EA,c,Seconds.,Amount of time pass condition  for input speed sensor         performance must be valid      before a PASS is reported.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_PERF_PASS_THRESH,0001E0EC,c,RPM,Input speed must be above this threshold for a period of time for the PASS test to be valid.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_PERF_DELTA_FAIL,0001E0EE,c,RPM,The drop in input speed must be above this for a period of time for a failure to be reported.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_PERF_DELTA_PASS,0001E0F0,c,RPM,The drop in input speed must be below this for a period of time for a pass to be reported.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_PERF_MPH_THRESH,0001E0F2,c,MPH,Vehicle speed must be above this threshold for the input speed sensor performance fail test to be enabled.
XDTS_INPT_SPD_SENSOR,KE_INPUT_SPEED_PERF_THR_THRESH,0001E0F4,c,Percent,Throttle position must be above this threshold for the input speed sensor performance fail test to be enabled.
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOSS_IN_PN_FAIL,0001E0F6,c,RPM,Change in transmission output shaft speed above which will trigger output speed loss diagnostic in park or neutral
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOSS_NOT_PN_FAIL,0001E0F8,c,RPM,Change in transmission output shaft speed above which will trigger output speed loss diagnostic when not in park or neutral
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOSS_TIME_FL_PN,0001E0FA,c,Seconds,$0000445A
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOSS_TIME_FL_NOTPN,0001E0FC,c,Seconds,$0000445B
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOSS_RANGE_CHG_TIME,0001E0FE,c,Seconds,Amount of time since the last change in transmission range status before the output speed loss diagnostic is enabled
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOSS_TIME_PASS,0001E100,c,Seconds,Amount of time the change in output speed must meet the pass conditions before the output speed loss diagnostic is passed
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOSS_MPH_PASS,0001E102,c,RPM,Change in transmission output shaft speed below which the output speed loss diagnostic will be passed
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOSS_MPH_UNFIL,0001E104,c,RPM,Unfiltered output shaft speed above which the output speed loss diagnostic will be passed
XDTS_OUTPT_SPD_SENSOR,KE_MAX_ALLOWED_POS_OUT_SPD_CHG,0001E106,c,RPM,Maximum positive change in output speed over one loop that will still allow the  output speed loss test to run
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_TEST_DELAY_TIME,0001E108,c,Seconds,Amount of time to delay the Output Speed loss test after a Positive output speed  spike has occured
XDTS_OUTPT_SPD_SENSOR,KE_TIME_SINCE_4WDL_STATE_CHANGE,0001E10A,c,Seconds,Enables the diagnostic if the time since the four wheel drive low state change is  greater than this calibration.
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_IN_SPD_THRESH,0001E10C,c,RPM,Amount of engine or input speed (depending on the application) below which the output speed low diagnostic is disabled
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_VAC_HIGH_THRESH,0001E10E,c,KPA,Amount of engine vacuum above which the output speed low diagnostic is disabled
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_VAC_LOW_THRESH,0001E10F,c,KPA,Amount of engine vacuum below which the output speed low diagnostic is disabled
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_THROTTLE_THRESH,0001E110,c,Percent,Amount of throttle position below which output speed low diagnostic is disabled
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_THRESHOLD_FAIL,0001E112,c,RPM,Amount of transmission output shaft speed below which output speed low diagnostic will fail
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_THRESHOLD_PASS,0001E114,c,RPM,Amount of transmission output shaft speed above which output speed low diagnostic will pass
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_TIME_FAIL,0001E116,c,Seconds,Amount of time output speed is below the low threshold before the output speed low diagnostic is enabled
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_TIME_PASS,0001E118,c,Seconds,Amount of time output speed is above the low threshold before the output speed low diagnostic is passed
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_ETORQUE_LOW,0001E11A,c,Ft_lb,Amount of engine torque below which the output speed low diagnostic is disabled
XDTS_OUTPT_SPD_SENSOR,KE_OUT_SPD_LOW_ETORQUE_HIGH,0001E11C,c,Ft_lb,Amount of engine torque above which the output speed low diagnostic is disabled
XDTS_RANGE,KE_ILLEGAL_RANGE_STATUS_TIME,0001E11E,c,Seconds,Amount of time an illegal range status must be seenbefore the diagnostic fault is set
XDTS_RANGE,KE_ILLEGAL_P_N_FAIL_TIME,0001E120,c,Seconds,Amount of time an illegal PSA state must be seen before the diagnostic fault is set
XDTS_RANGE,KE_ILLEGAL_P_N_PASS_TIME,0001E122,c,Seconds,Amount of time an legal PSA state must be seen before the diagnostic pass is set
XDTS_RANGE,KE_DIAG_SPEED_RATIO_RANGE_HIGH,0001E124,c,Ratio,Ratio below which illegal park/neutral test is enabled.
XDTS_RANGE,KE_DIAG_SPEED_RATIO_RANGE_LOW,0001E126,c,Ratio,Ratio above which illegal park/neutral test is enabled.
XDTS_RANGE,KE_PSM_FAULT_ENG_SPD_LOW_THRESH,0001E128,c,RPM,Engine speed low threshold above which illegal drive_2 test is enabled.
XDTS_RANGE,KE_PSM_FAULT_ENG_SPD_HIGH_THRESH,0001E12A,c,RPM,Engine speed high threshold below which illegal drive_2 test is enabled.
XDTS_RANGE,KE_PSM_FAULT_MPH_THRESH,0001E12C,c,MPH,Vehicle speed threshold below which illegal drive_2 test is enabled.
XDTS_RANGE,KE_PSM_FAULT_INPUT_SPD_THRESH,0001E12E,c,RPM,Input speed threshold above which illegal drive_2 test is enabled.
XDTS_RANGE,KE_PSM_FAULT_TPS_LOW_THRESH,0001E130,c,Percent,Low threshold throttle position for pressureswitch assembly diagnostic test.
XDTS_RANGE,KE_PSM_FAULT_TPS_HIGH_THRESH,0001E132,c,Percent,High threshold throttle position for pressureswitch assembly diagnostic test.
XDTS_RANGE,KE_PSM_ENG_SPD_FAIL_TIMER_LIMIT,0001E134,c,Seconds,Amount of time an illegal PSM state must be seen before diagnostic Fail shall be set
XDTS_RANGE,KE_PSM_ENG_SPD_PASS_TIMER_LIMIT,0001E136,c,Seconds,Amount of time an illegal PSM state must be seen before diagnostic Pass shall be set
XDTS_RANGE,KE_PSM_FAULT_ENG_SPD_LOW_TIME,0001E138,c,Seconds,A timer limit for Engine_Speed to be below a threshold. Is used by the PSM diagnostic for the illegal drive2 determination.
XDTS_RANGE,KE_PSM_FAULT_ENG_SPD_MED_TIME,0001E13A,c,Seconds,A timer limit for Engine_Speed to be between two thresholds Is used by the PSM diagnostic for the illegal drive2 determination.
XDTS_RANGE,KE_PSA_MPH_OUTPUT_SPEED,0001E13C,c,MPH,Vehicle speed in MPH greater than this valueto enable case three of the pressure switchassembly test
XDTS_RANGE,KE_PSA_OUT_SPD_THROTTLE_THRESH,0001E13E,c,Percent,Throttle greater than this valueto enable case three of the pressure switchassembly test
XDTS_RANGE,KE_PSM_FAULT_ENG_TRQ_LOW_THRESH,0001E140,c,Ft_lb,Low threshold engine torque for pressureswitch assembly diagnostic test.
XDTS_RANGE,KE_PSM_FAULT_ENG_TRQ_HIGH_THRESH,0001E142,c,Ft_lb,High threshold engine torque for pressureswitch assembly diagnostic test.
XDTS_RANGE,KE_PSM_FAULT_ENG_VAC_LOW_THRESH,0001E144,c,KPA,Low threshold manifold pressure for pressureswitch assembly diagnostic test.
XDTS_RANGE,KE_PSM_FAULT_ENG_VAC_HIGH_THRESH,0001E145,c,KPA,High threshold manifold pressure for pressureswitch assembly diagnostic test.
XDTS_RANGE,KE_PSA_RATIO_IN_PARK_NEUTRAL,0001E146,c,NONE,Ratio value used to check low or high ratioin park or neutral range.
XDTS_RANGE,KE_PSA_LW_RAT_PARK_NEUTRAL_TIME,0001E148,c,Seconds,Amount of Time used to check transmission range inpark or neutral with low gear ratio.
XDTS_RANGE,KE_PSA_HGH_RAT_PARK_NEUTRAL_TIME,0001E14A,c,Seconds,Amount of Time used to check transmission range inpark or neutral with hhgh gear ratio.
XDTS_RANGE,KE_PSA_REVERSE_RATIO_LOW,0001E14C,c,NONE,Low limit gear ratio used in transmissiondrivable range check.
XDTS_RANGE,KE_PSA_REVERSE_RATIO_HIGH,0001E14E,c,NONE,High limit gear ratio used in transmissiondrivable range check.
XDTS_RANGE,KE_PSA_REV_RATIO_FAIL_TIME,0001E150,c,Seconds,Amount of Time used to check transmission range inreverse with gear ratio either low or high
XDTS_RANGE,KE_PSA_REV_RATIO_PASS_TIME,0001E152,c,Seconds,Amount of Time used to check transmission range inreverse with gear ratio between low and high
XDTS_RANGE,KE_PSA_DRIVE_RANGE_LOW_FAIL,0001E154,c,NONE,Low limit gear ratio used in transmissiondrivable range check.
XDTS_RANGE,KE_PSA_DRIVE_RANGE_HIGH_FAIL,0001E156,c,NONE,High limit gear ratio used in transmissiondrivable range check.
XDTS_RANGE,KE_PSA_DRIVE_RANGE_LOW_PASS,0001E158,c,NONE,Low limit gear ratio used in transmissiondrivable range check.
XDTS_RANGE,KE_PSA_DRIVE_RANGE_HIGH_PASS,0001E15A,c,NONE,Low limit gear ratio used in transmissiondrivable range check.
XDTS_RANGE,KE_PSA_PASS_DRIVE_RANGE_TIME,0001E15C,c,Seconds,Amount of Time used to check transmission range inDrive with gear ratio between low and high
XDTS_RANGE,KE_PSA_FAIL_DRIVE_RANGE_TIME,0001E15E,c,Seconds,Amount of Time used to check transmission range inDrive with gear ratio at low or high
XDTS_RANGE,KE_PSA_REV_RATIO_1ST_GEAR_LOW,0001E160,c,NONE,Lowlimit for 1st gear ratio used in transmissiondrivable range check while in reverse
XDTS_RANGE,KE_PSA_REV_RATIO_1ST_GEAR_HIGH,0001E162,c,NONE,Highlimit for 1st gear ratio used in transmissiondrivable range check while in reverse
XDTS_RANGE,KE_PSA_REV_RATIO_2ND_GEAR_LOW,0001E164,c,NONE,Lowlimit for 2nd gear ratio used in transmissiondrivable range check while in reverse
XDTS_RANGE,KE_PSA_REV_RATIO_2ND_GEAR_HIGH,0001E166,c,NONE,Highlimit for 2nd gear ratio used in transmissiondrivable range check while in reverse
XDTS_RANGE,KE_PSA_REV_RATIO_3RD_GEAR_LOW,0001E168,c,NONE,Lowlimit for 3rd gear ratio used in transmissiondrivable range check while in reverse
XDTS_RANGE,KE_PSA_REV_RATIO_3RD_GEAR_HIGH,0001E16A,c,NONE,Highlimit for 3rd gear ratio used in transmissiondrivable range check while in reverse
XDTS_RANGE,KE_PSA_REV_RATIO_4TH_GEAR_LOW,0001E16C,c,NONE,Lowlimit for 4th gear ratio used in transmissiondrivable range check while in reverse
XDTS_RANGE,KE_PSA_REV_RATIO_4TH_GEAR_HIGH,0001E16E,c,NONE,Highlimit for 4th gear ratio used in transmissiondrivable range check while in reverse
XDTS_RANGE,KE_PSM_NOISS_VOLT_FAULT_TIME,0001E170,c,Seconds,$00004464
XDTS_RANGE,KE_PSA_WISS_VOLT_FAULT_TIME,0001E172,c,Seconds,Pressure switch assembly with input speed sensor will not be tested if ignition voltage is out of range for longer than this.
XDTS_RANGE,KE_PSA_IMS_NUMBER,0001E174,c,IMS Number,Comparison for diagnostic P1527 pass or fail.
XDTS_RANGE,KV_PSA_IMS_AGE_FACTOR,0001E176,c,Scaler,Multiplying factor based on engine miles.
XDTS_RANGE,KE_TOP_RANGE_MULTIPLIER,0001E180,c,IMS Number,Multiplier for the Top Range Counter used in PSA/IMS comparison diagnostic.
XDTS_RANGE,KE_DG_IGN_VOLTAGE_LOW_THRSH,0001E181,c,Volts,Lower limit for the system voltage for the PSA/IMS comparison diagnostic.
XDTS_RANGE,KE_DG_IGN_VOLTAGE_HIGH_THRSH,0001E182,c,Volts,Upper limit for the system voltage for the PSA/IMS comparison diagnostic.
XDTS_RANGE,KE_PSA_IMS_GENERAL_TIME,0001E184,c,Seconds,Upper limit for the PSA/IMS mismatch time.
XDTS_RANGE,KE_PSA_IMS_TOP_RANGE_TIME,0001E186,c,Seconds,Upper limit for the PSA/IMS mismatch time when one of them indicates Drive 4.
XDTS_RANGE,KE_PSA_F_IMS_ODD_TIME,0001E188,c,Seconds,Upper limit for the PSA/IMS mismatch time during a garage shift window.
XDTS_RANGE,KE_PSA_IMS_GS_WINDOW_TIME,0001E18A,c,Seconds,Time before and after a new garage shift that constitutes a garage shift window.
XDTS_RANGE,KE_DIAG_PSA_SYS_VOLT_TIME,0001E18C,c,Seconds,"If ignition voltage is out of range for a time greater than this, do not test Pressure Switch Assembly Engine Speed Transition."
XDTS_TCC_REL_SWCH,KE_TCC_REL_SW_DIAG_TIME_PASS,0001E18E,c,Seconds,Pass time for TCC stuck off while TCC  is being commanded ON.
XDTS_TCC_REL_SWCH,KE_TCC_REL_SW_DIAG_TIME_FAIL,0001E190,c,Seconds,Fail time for TCC stuck off while TCC  is being commanded ON.
XDTS_TCC_REL_SWCH,KE_TCC_REL_SW_SLIP_LOW,0001E192,c,RPM_S,TCC slip low threshold value to enable TCC stuck off  while TCC is being commanded ON.- TCC Release switch circuit malfunction
XDTS_TCC_REL_SWCH,KE_TCC_REL_SW_SLIP_HIGH,0001E194,c,RPM_S,TCC slip high threshold value to enable TCC stuck off  while TCC is being commanded ON.
XDTS_TCC_REL_SWCH,KE_TCC_REL_SW_ENGINE_TORQUE_HIGH,0001E196,c,Ft_Lb,High enable threshold to run rel sw diag for TCC stuck off when commanded on.
XDTS_TCC_REL_SWCH,KE_TCC_REL_SW_ENGINE_TORQUE_LOW,0001E198,c,Ft_Lb,Low enable threshold to run rel sw diag for TCC stuck off when commanded on.
XDTS_TCC_REL_SWCH,KE_TCC_REL_FAIL_COUNTER,0001E19A,c,Counts,TCC Stuck off while being commanded on fail counter - TCC release switch diag.
XDTS_TCC_REL_SWCH,KE_TCC_REL_SW_TCC_PRESSURE_HIGH,0001E19C,c,PSI,Low threshold to run TCC stuck off when being commanded on - TCC release switch diag.
XDTS_TCC_REL_SWCH,KE_TCC_REL_SW_TCC_PRESSURE_LOW,0001E19E,c,PSI,High threshold to run TCC stuck off when being commanded on - TCC release switch diag.
XDTS_TEMP,KE_TRANS_TEMP_SENSOR_VOLT_HIGH,0001E1A0,c,A/D Counts,High limit for transmission temperature sensor voltage above which the diagnostic fault is set
